tempo_us,erro
2.886,0
2.885,0
2.886,0
2.885,0
2.948,0
2.91,0
2.922,0
2.884,0
2.881,0
2.882,0
2.886,0
2.884,0
2.887,0
2.885,0
2.948,0
2.909,0
2.925,0
2.885,0
2.887,0
2.887,0
2.882,0
2.885,0
2.886,0
2.885,0
2.948,0
2.91,0
2.925,0
2.885,0
2.882,0
2.885,0
2.887,0
2.885,0
2.886,0
2.885,0
2.943,0
2.907,0
2.922,0
2.888,0
2.882,0
2.885,0
2.882,0
2.885,0
2.885,0
2.885,0
2.955,0
2.913,0
2.931,0
2.888,0
2.891,0
2.887,0
2.899,0
2.89,0
2.885,0
2.893,0
2.947,0
2.908,0
2.926,0
2.888,0
2.886,0
2.885,0
2.882,0
2.893,0
2.885,0
2.887,0
2.947,0
2.916,0
2.933,0
2.889,0
2.89,0
2.893,0
2.889,0
2.891,0
2.887,0
2.898,0
2.949,0
2.909,0
2.922,0
2.885,0
2.89,0
2.894,0
2.887,0
2.89,0
2.886,0
2.887,0
2.949,0
2.917,0
2.928,0
2.888,0
2.885,0
2.891,0
2.891,0
2.897,0
2.891,0
2.901,0
2.955,0
2.918,0
2.93,0
2.891,0
2.894,0
2.891,0
2.887,0
2.887,0
2.892,0
2.885,0
2.95,0
2.91,0
2.926,0
2.888,0
2.886,0
2.885,0
2.894,0
2.895,0
2.889,0
2.89,0
2.951,0
2.91,0
2.924,0
2.893,0
2.887,0
2.894,0
2.89,0
2.892,0
2.89,0
2.888,0
2.956,0
2.913,0
2.925,0
2.887,0
2.882,0
2.885,0
2.887,0
2.89,0
2.882,0
2.888,0
2.916,0
2.91,0
2.927,0
2.898,0
2.887,0
2.89,0
2.884,0
2.885,0
2.887,0
2.888,0
2.955,0
2.908,0
2.925,0
2.887,0
2.887,0
2.891,0
2.887,0
2.888,0
2.887,0
2.888,0
2.96,0
2.909,0
2.923,0
2.885,0
2.886,0
2.885,0
2.882,0
2.885,0
2.882,0
2.888,0
2.944,0
2.907,0
2.921,0
2.885,0
2.886,0
2.885,0
2.886,0
2.885,0
2.894,0
2.892,0
2.953,0
2.917,0
2.93,0
2.885,0
2.886,0
2.885,0
2.882,0
2.886,0
2.885,0
2.885,0
2.911,0
2.912,0
2.925,0
2.885,0
2.886,0
2.89,0
2.887,0
2.888,0
2.886,0
2.885,0
2.952,0
2.908,0
2.925,0
2.89,0
2.882,0
2.885,0
2.887,0
2.885,0
2.886,0
2.885,0
2.914,0
2.905,0
2.925,0
2.89,0
2.886,0
2.885,0
2.886,0
2.885,0
2.886,0
2.885,0
2.914,0
2.906,0
2.922,0
2.885,0
2.887,0
2.892,0
2.882,0
2.885,0
2.887,0
2.885,0
2.952,0
2.909,0
2.925,0
2.885,0
2.886,0
2.883,0
2.885,0
2.884,0
2.881,0
2.883,0
2.947,0
2.901,0
2.921,0
2.884,0
2.885,0
2.879,0
2.884,0
2.883,0
2.884,0
2.883,0
2.948,0
2.906,0
2.924,0
2.884,0
2.889,0
2.885,0
2.882,0
2.888,0
2.886,0
2.89,0
2.958,0
2.907,0
2.928,0
2.885,0
2.882,0
2.885,0
2.887,0
2.89,0
2.889,0
2.892,0
2.906,0
2.914,0
2.928,0
2.885,0
2.886,0
2.893,0
2.889,0
2.89,0
2.889,0
2.891,0
2.921,0
2.92,0
2.933,0
2.893,0
2.893,0
2.888,0
2.882,0
2.885,0
2.886,0
2.885,0
2.913,0
2.906,0
2.925,0
2.887,0
2.887,0
2.888,0
2.894,0
2.89,0
2.887,0
2.89,0
2.914,0
2.904,0
2.922,0
2.885,0
2.887,0
2.888,0
2.886,0
2.885,0
6.468,0
4.044,0
4.049,0
4.034,0
4.031,0
6.345,0
6.359,0
4.049,0
6.259,0
4.008,0
6.291,0
6.31,0
4.042,0
2.926,0
2.947,0
2.906,0
2.904,0
2.907,0
2.905,0
2.904,0
2.901,0
2.906,0
3.973,0
2.94,0
2.952,0
2.913,0
2.908,0
2.905,0
2.913,0
2.914,0
2.911,0
2.912,0
2.933,0
2.926,0
2.948,0
2.908,0
2.908,0
2.909,0
2.904,0
2.911,0
2.904,0
2.902,0
2.932,0
2.93,0
2.943,0
2.906,0
2.906,0
2.91,0
2.904,0
2.908,0
2.904,0
2.915,0
2.931,0
2.929,0
2.957,0
2.904,0
2.912,0
2.9,0
2.902,0
2.908,0
2.912,0
2.908,0
2.928,0
2.936,0
2.951,0
2.913,0
2.909,0
2.906,0
2.906,0
2.906,0
2.906,0
2.908,0
2.931,0
2.924,0
2.946,0
2.907,0
2.906,0
2.902,0
2.909,0
2.912,0
2.91,0
2.91,0
3.974,0
2.937,0
2.951,0
2.91,0
2.908,0
2.91,0
2.906,0
2.913,0
2.906,0
2.908,0
3.975,0
2.924,0
2.944,0
2.91,0
2.898,0
2.9,0
2.905,0
2.906,0
2.91,0
2.906,0
3.976,0
2.928,0
2.936,0
2.906,0
2.901,0
2.906,0
2.901,0
2.896,0
2.896,0
2.899,0
3.973,0
2.922,0
2.948,0
2.906,0
2.898,0
2.899,0
2.901,0
2.899,0
2.902,0
2.897,0
3.981,0
2.929,0
2.943,0
2.906,0
2.911,0
2.906,0
2.899,0
2.899,0
2.902,0
2.899,0
3.969,0
2.931,0
2.934,0
2.894,0
2.897,0
2.902,0
2.895,0
2.898,0
2.893,0
2.898,0
2.959,0
2.919,0
2.939,0
2.899,0
2.897,0
2.903,0
2.897,0
2.899,0
2.897,0
2.898,0
2.96,0
2.924,0
2.93,0
2.89,0
2.894,0
2.894,0
2.899,0
2.894,0
2.893,0
2.89,0
3.968,0
2.921,0
2.94,0
2.897,0
2.902,0
2.895,0
2.898,0
2.895,0
2.894,0
2.895,0
3.969,0
2.918,0
2.931,0
2.894,0
2.895,0
2.894,0
2.89,0
2.89,0
2.894,0
2.894,0
2.953,0
2.917,0
2.93,0
2.89,0
2.894,0
2.895,0
2.894,0
2.898,0
2.89,0
2.893,0
2.954,0
2.914,0
2.93,0
2.89,0
2.894,0
2.89,0
2.89,0
2.89,0
2.894,0
2.89,0
2.953,0
2.914,0
2.933,0
2.894,0
2.89,0
2.89,0
2.894,0
2.89,0
2.894,0
2.89,0
2.954,0
2.918,0
2.931,0
2.894,0
2.89,0
2.889,0
2.894,0
2.896,0
2.89,0
2.895,0
2.957,0
2.918,0
2.943,0
2.893,0
2.894,0
2.894,0
2.894,0
2.897,0
2.898,0
2.89,0
2.955,0
2.926,0
2.941,0
2.9,0
2.899,0
2.899,0
2.903,0
2.898,0
2.898,0
2.898,0
2.96,0
2.913,0
2.932,0
2.894,0
2.89,0
2.894,0
2.895,0
2.894,0
2.89,0
2.894,0
2.959,0
2.916,0
2.933,0
2.899,0
2.89,0
2.898,0
2.89,0
2.898,0
2.895,0
2.899,0
3.971,0
2.931,0
2.933,0
2.89,0
2.898,0
2.899,0
2.898,0
2.902,0
2.897,0
2.894,0
2.959,0
2.925,0
2.941,0
2.902,0
2.899,0
2.898,0
2.897,0
2.893,0
2.899,0
2.899,0
2.954,0
2.921,0
2.933,0
2.894,0
2.89,0
2.893,0
2.897,0
2.894,0
2.895,0
2.894,0
2.954,0
2.924,0
2.93,0
2.9,0
2.898,0
2.899,0
2.894,0
2.898,0
2.898,0
2.897,0
2.96,0
2.918,0
2.936,0
2.894,0
2.894,0
2.898,0
2.895,0
2.897,0
2.895,0
2.897,0
3.971,0
2.923,0
2.936,0
2.899,0
2.898,0
2.895,0
2.894,0
2.894,0
2.89,0
2.894,0
3.976,0
2.918,0
2.934,0
2.895,0
2.895,0
2.898,0
2.898,0
2.898,0
2.899,0
2.895,0
2.957,0
2.928,0
2.936,0
2.898,0
2.899,0
2.89,0
2.893,0
2.893,0
2.895,0
2.89,0
2.953,0
2.918,0
2.937,0
2.899,0
2.898,0
2.89,0
2.899,0
2.893,0
2.895,0
2.89,0
2.959,0
2.916,0
2.935,0
2.894,0
2.894,0
2.89,0
2.895,0
2.898,0
2.894,0
2.895,0
2.957,0
2.924,0
2.933,0
2.895,0
2.895,0
2.89,0
2.894,0
2.894,0
2.89,0
2.89,0
2.953,0
2.913,0
2.933,0
2.895,0
2.894,0
2.897,0
2.897,0
2.896,0
2.89,0
2.89,0
2.955,0
2.918,0
2.933,0
2.89,0
2.894,0
2.894,0
2.894,0
2.894,0
2.894,0
2.894,0
2.956,0
2.923,0
2.931,0
2.897,0
2.89,0
2.897,0
2.898,0
2.895,0
2.89,0
2.89,0
2.958,0
2.917,0
2.93,0
2.897,0
2.894,0
2.895,0
2.893,0
2.89,0
2.894,0
2.89,0
2.954,0
2.915,0
2.931,0
2.894,0
2.894,0
2.888,0
2.891,0
2.892,0
2.888,0
2.89,0
2.955,0
2.918,0
2.932,0
2.894,0
2.889,0
2.889,0
2.889,0
2.892,0
2.889,0
2.889,0
2.952,0
2.918,0
2.933,0
2.89,0
2.895,0
2.89,0
2.89,0
2.895,0
2.897,0
2.898,0
2.952,0
2.919,0
2.933,0
2.894,0
2.893,0
2.894,0
2.894,0
2.89,0
2.895,0
2.89,0
2.958,0
2.919,0
2.936,0
2.892,0
2.894,0
2.89,0
2.895,0
2.897,0
2.89,0
2.895,0
3.967,0
2.917,0
2.929,0
2.896,0
2.895,0
2.894,0
2.899,0
2.902,0
2.897,0
2.907,0
3.975,0
2.923,0
2.942,0
2.899,0
2.902,0
2.895,0
2.894,0
2.902,0
2.895,0
2.894,0
2.958,0
2.92,0
2.932,0
2.89,0
2.894,0
2.894,0
2.894,0
2.894,0
2.895,0
2.903,0
2.951,0
2.921,0
2.937,0
2.89,0
2.894,0
2.894,0
2.894,0
2.89,0
2.894,0
2.89,0
2.956,0
2.917,0
2.932,0
2.893,0
2.888,0
2.887,0
2.89,0
2.892,0
2.903,0
2.89,0
3.975,0
2.925,0
2.94,0
2.893,0
2.899,0
2.899,0
2.895,0
2.895,0
2.895,0
2.89,0
2.924,0
2.92,0
2.938,0
2.89,0
2.897,0
2.895,0
2.894,0
2.89,0
2.894,0
2.895,0
3.975,0
2.92,0
2.936,0
2.899,0
2.898,0
2.902,0
2.897,0
2.898,0
2.909,0
2.898,0
2.927,0
2.918,0
2.943,0
2.898,0
2.899,0
2.899,0
2.902,0
2.895,0
2.899,0
2.89,0
2.93,0
2.917,0
2.938,0
2.899,0
2.904,0
2.898,0
2.905,0
2.897,0
2.898,0
2.906,0
2.931,0
2.922,0
2.941,0
2.902,0
2.897,0
2.899,0
2.899,0
2.902,0
2.898,0
2.899,0
2.927,0
2.925,0
2.937,0
2.898,0
2.907,0
2.906,0
2.898,0
2.899,0
2.909,0
2.899,0
2.921,0
2.918,0
2.938,0
2.902,0
2.893,0
2.899,0
2.902,0
2.899,0
2.897,0
2.898,0
2.925,0
2.92,0
2.937,0
2.899,0
2.895,0
2.899,0
2.901,0
2.898,0
2.899,0
2.899,0
3.976,0
2.92,0
2.935,0
2.899,0
2.899,0
2.899,0
2.899,0
2.899,0
2.897,0
2.893,0
2.926,0
2.914,0
2.933,0
2.895,0
2.895,0
2.897,0
2.895,0
2.898,0
2.898,0
2.902,0
2.923,0
2.921,0
2.936,0
2.899,0
2.899,0
2.898,0
2.902,0
2.898,0
2.903,0
2.897,0
2.935,0
2.952,0
2.938,0
2.898,0
2.898,0
2.898,0
2.89,0
2.898,0
2.899,0
2.89,0
2.919,0
2.916,0
2.943,0
2.898,0
2.893,0
2.89,0
2.899,0
2.897,0
2.898,0
2.89,0
2.923,0
2.919,0
2.932,0
2.895,0
2.894,0
2.89,0
2.899,0
2.894,0
2.89,0
2.897,0
2.917,0
2.916,0
2.941,0
2.893,0
2.89,0
2.894,0
2.89,0
2.89,0
2.89,0
2.894,0
2.916,0
2.914,0
2.931,0
2.89,0
2.901,0
2.89,0
2.895,0
2.895,0
2.89,0
2.89,0
2.922,0
2.911,0
2.938,0
2.894,0
2.899,0
2.895,0
2.901,0
2.903,0
2.899,0
2.895,0
2.922,0
2.916,0
2.933,0
2.89,0
2.894,0
2.89,0
2.894,0
2.894,0
2.894,0
2.894,0
2.916,0
2.912,0
2.932,0
2.89,0
2.894,0
2.89,0
2.89,0
2.89,0
2.89,0
2.89,0
2.916,0
2.913,0
2.932,0
2.889,0
2.888,0
2.889,0
2.89,0
2.897,0
2.892,0
2.898,0
2.924,0
2.915,0
2.933,0
2.89,0
2.893,0
2.89,0
2.894,0
2.894,0
2.894,0
2.894,0
2.917,0
2.913,0
2.935,0
2.89,0
2.89,0
2.89,0
2.895,0
2.893,0
2.897,0
2.895,0
2.919,0
2.917,0
2.93,0
2.89,0
2.89,0
2.89,0
2.89,0
2.894,0
2.897,0
2.892,0
2.926,0
2.919,0
2.949,0
2.903,0
2.897,0
2.899,0
2.899,0
2.895,0
2.899,0
2.895,0
2.925,0
2.924,0
2.938,0
2.894,0
2.894,0
2.894,0
2.903,0
2.894,0
2.898,0
2.898,0
2.921,0
2.916,0
2.932,0
2.899,0
2.898,0
2.895,0
2.899,0
2.896,0
2.898,0
2.896,0
2.924,0
2.92,0
2.938,0
2.895,0
2.89,0
2.897,0
2.902,0
2.893,0
2.899,0
2.899,0
2.921,0
2.922,0
2.939,0
2.897,0
2.902,0
2.893,0
2.898,0
2.898,0
2.899,0
2.89,0
2.917,0
2.917,0
2.938,0
2.897,0
2.89,0
2.898,0
2.89,0
2.89,0
2.895,0
2.897,0
2.919,0
2.922,0
2.939,0
2.895,0
2.899,0
2.899,0
2.894,0
2.894,0
2.894,0
2.895,0
2.925,0
2.915,0
2.933,0
2.89,0
2.895,0
2.894,0
2.894,0
2.894,0
2.895,0
2.895,0
2.922,0
2.919,0
2.936,0
2.894,0
2.897,0
2.895,0
2.899,0
2.897,0
2.898,0
2.898,0
3.976,0
2.92,0
2.932,0
2.897,0
2.89,0
2.89,0
2.894,0
2.895,0
2.894,0
2.89,0
3.968,0
2.913,0
2.929,0
2.896,0
2.894,0
2.895,0
2.898,0
2.897,0
2.898,0
2.895,0
2.917,0
2.92,0
2.936,0
2.894,0
2.895,0
2.894,0
2.894,0
2.893,0
2.89,0
2.898,0
2.916,0
2.915,0
2.93,0
2.895,0
2.894,0
2.89,0
2.89,0
2.89,0
2.893,0
2.894,0
2.916,0
2.915,0
2.933,0
2.899,0
2.894,0
2.894,0
2.89,0
2.89,0
2.894,0
2.89,0
2.916,0
2.914,0
2.933,0
2.895,0
2.894,0
2.894,0
2.894,0
2.894,0
2.894,0
2.894,0
2.919,0
2.917,0
2.933,0
2.895,0
6.322,0
4.051,0
3.999,0
4.021,0
4.008,0
4.024,0
4.077,0
6.341,0
4.044,0
2.931,0
2.925,0
2.921,0
2.931,0
2.915,0
2.916,0
2.916,0
2.942,0
2.928,0
2.944,0
2.909,0
2.914,0
2.902,0
2.91,0
2.899,0
2.897,0
2.906,0
2.925,0
2.921,0
2.939,0
2.897,0
2.899,0
2.899,0
2.902,0
2.899,0
2.905,0
2.901,0
2.922,0
2.922,0
2.941,0
2.895,0
2.897,0
2.897,0
2.898,0
2.897,0
2.897,0
2.898,0
2.925,0
2.925,0
2.936,0
2.895,0
2.895,0
2.897,0
2.899,0
2.898,0
2.89,0
2.89,0
2.924,0
2.922,0
2.941,0
2.899,0
2.894,0
2.894,0
2.892,0
2.897,0
2.89,0
2.897,0
2.922,0
2.916,0
2.936,0
2.894,0
2.89,0
2.89,0
2.89,0
2.89,0
2.89,0
2.895,0
2.919,0
2.914,0
2.935,0
2.89,0
2.89,0
2.89,0
2.89,0
2.89,0
2.89,0
2.89,0
2.922,0
2.914,0
2.93,0
2.89,0
2.89,0
2.899,0
2.893,0
2.894,0
2.899,0
2.899,0
2.921,0
2.917,0
2.93,0
2.898,0
2.894,0
2.89,0
2.89,0
2.897,0
2.89,0
2.899,0
2.919,0
2.92,0
2.937,0
2.899,0
2.896,0
2.906,0
2.898,0
2.898,0
2.899,0
2.898,0
2.924,0
2.925,0
2.941,0
2.898,0
2.899,0
2.898,0
2.902,0
2.897,0
2.899,0
2.899,0
2.925,0
2.919,0
2.936,0
2.897,0
2.902,0
2.902,0
2.904,0
2.896,0
2.899,0
2.898,0
2.918,0
2.917,0
2.941,0
2.898,0
2.897,0
2.903,0
2.899,0
6.304,0
4.044,0
4.001,0
4.054,0
4.03,0
4.071,0
6.305,0
4.009,0
2.919,0
2.927,0
2.916,0
2.911,0
2.915,0
2.935,0
2.921,0
2.937,0
2.901,0
2.903,0
2.902,0
2.906,0
2.904,0
2.902,0
2.902,0
2.925,0
2.93,0
2.942,0
2.901,0
2.906,0
2.909,0
2.899,0
2.902,0
2.897,0
2.899,0
2.931,0
2.918,0
2.945,0
2.9,0
2.897,0
2.9,0
2.905,0
2.898,0
2.902,0
2.899,0
2.925,0
2.913,0
2.941,0
2.899,0
2.899,0
2.899,0
2.903,0
2.898,0
2.899,0
2.897,0
2.92,0
2.915,0
2.938,0
2.903,0
2.901,0
2.895,0
2.898,0
2.899,0
2.903,0
2.895,0
2.917,0
2.914,0
2.93,0
2.894,0
2.89,0
2.899,0
2.89,0
2.895,0
2.895,0
2.895,0
6.332,0
4.077,0
4.041,0
4.025,0
4.013,0
4.033,0
4.021,0
4.036,0
6.306,0
4.027,0
4.008,0
2.951,0
3.971,0
2.911,0
2.902,0
2.903,0
2.902,0
2.898,0
2.898,0
2.898,0
3.975,0
2.924,0
2.94,0
2.906,0
2.911,0
2.913,0
2.914,0
2.908,0
2.903,0
2.906,0
2.932,0
2.919,0
2.933,0
2.895,0
2.894,0
2.89,0
2.894,0
2.894,0
2.895,0
2.894,0
2.923,0
2.918,0
2.936,0
2.899,0
2.894,0
2.895,0
2.89,0
2.893,0
2.895,0
2.894,0
2.955,0
2.917,0
2.933,0
2.894,0
2.89,0
2.894,0
2.894,0
2.894,0
2.89,0
2.89,0
2.955,0
2.916,0
2.933,0
2.895,0
2.893,0
2.903,0
2.898,0
2.895,0
2.895,0
2.899,0
3.974,0
2.916,0
2.935,0
2.895,0
2.893,0
2.899,0
2.893,0
2.893,0
2.902,0
2.893,0
3.975,0
2.92,0
2.936,0
2.896,0
2.892,0
2.901,0
2.901,0
2.906,0
2.906,0
2.903,0
3.973,0
2.925,0
2.943,0
2.899,0
